BUDGET,POPULARITY,REVENUE,VOTE_AVERAGE,VOTE_COUNT,release_year,release_month
150000000,9.837,709709780,6.7,7968,2007,6
4520000,9.946,7175592,6.1,100,1983,11
1365000,7.731,2279000,7.7,202,1939,11
2000000,10.084,7800000,7.2,128,1947,11
7000000,6.907,1246141,5.0,54,1983,8
200000,9.11,2000000,7.0,175,1961,12
16800000,8.835,2281089,6.2,185,2006,8
1000000,2.624,814790,6.9,16,2007,4
6000000,8.425,4300000,6.6,108,1961,3
10000000,8.064,113484,6.0,103,1998,10
15000000,5.824,17589705,5.0,90,1999,4
8700000,6.778,4865912,6.6,27,1986,11
213084,3.207,581138,7.4,26,1962,12
970000,7.094,2000000,5.9,45,1975,4
1000000,7.117,7800000,6.3,69,1949,12
11000000,6.079,41000000,7.2,71,2015,1
88000,5.928,480000,4.6,75,1958,5
23000000,5.953,14700000,6.7,42,1995,5
700000,6.781,1667192,6.8,64,2001,1
46,2.515,46,10.0,1,2013,4
3800000,0.609,559298,5.0,4,1999,3
67000000,14.721,25422088,6.9,1095,2007,6
1300000,0.84,1550000,5.0,3,1951,8
15500000,6.452,1237615,5.3,38,2005,12
4000000,8.447,56666667,7.7,473,1967,11
6000000,6.656,1432687,5.9,40,1987,11
25000000,6.032,20719451,6.9,67,2009,1
420000,9.42,993313,6.8,957,2013,9
4881000,4.384,81350000,6.5,58,2013,3
70000000,24.21,61279452,4.7,987,2014,10
3500000,10.13,2015810,7.5,467,1991,12
77532,8.094,176532,6.8,196,2004,8
8245,8.295,81379,5.9,112,2015,6
10000000,4.917,18,4.2,33,1993,8
6900000,0.6,11000000,6.2,20,2013,3
7500000,6.619,209151,6.0,54,2003,3
61000000,44.74,369330363,7.9,13252,2014,1
2500000,1.114,700000,7.6,4,1984,8
9900000,8.228,23600000,6.6,189,2016,10
507000,0.912,1160000,7.0,1,1996,1
640000,4.668,2459000,6.5,18,1986,7
20000000,14.614,49779728,6.3,1384,2010,11
707990,6.468,1918117,6.1,31,1985,8
2000000,6.364,167000,5.8,41,2006,10
4500000,6.356,4600000,6.5,63,2004,6
1884000,7.364,1883811,5.8,35,1988,5
6000000,12.766,1305195,5.9,818,2016,10
320000,5.602,6782283,5.5,82,2004,6
1200000,11.764,68716,5.8,100,2002,11
3000000,5.105,15369573,4.8,49,1990,4
5200000,5.787,13000000,6.6,84,1998,8
900000,6.736,1000000,7.1,49,2015,4
1644736,8.133,7433101,7.5,198,1938,1
13000000,6.735,38251106,6.4,38,2000,8
100000,0.683,100,4.0,1,2018,4
19000000,8.049,5656087,6.5,93,1983,4
850000,8.097,100000000,6.1,160,1972,12
3000000,8.514,3221568,7.1,197,1987,2
57000000,9.786,28283637,4.9,209,2004,7
33000000,7.988,8408835,5.9,249,1999,4
17000000,8.168,71625195,6.6,181,2013,11
6500000,3.895,2025032,6.8,8,2005,10
8500000,11.344,47624253,6.6,281,1991,8
5556000,2.233,1759935,7.4,5,2015,2
3200000,1.204,2000000,5.0,2,1987,1
4600000,6.622,18000000,6.1,66,2003,12
500000,4.656,11276,6.6,16,2009,1
5000000,7.731,1919653,5.2,89,1989,10
2100000,3.351,5400000,6.2,29,2010,2
3000000,6.968,78768613,6.7,457,2014,3
12758853,6.655,3016126,6.1,56,2014,1
25000000,23.073,72629670,5.5,1051,2015,3
30000000,7.211,8315693,5.6,78,1996,10
6400000,7.577,2500000,5.9,94,2003,9
4000000,9.197,6000000,6.1,199,1969,12
1250000,9.823,3412497,5.5,143,1984,8
3300000,7.369,4941117,5.9,82,1986,7
641000,5.69,497000,6.8,44,1935,12
9000000,2.686,706000,6.3,18,2007,11
29000000,4.2,5519569,6.5,15,1992,11
25000000,6.892,11838218,5.5,67,1997,10
30000000,9.192,12017369,5.3,105,1999,1
13000000,6.543,30867525,6.3,36,1985,12
7500000,4.464,4245870,5.3,17,2002,9
30000,3.035,100000,6.5,8,1966,1
13000000,8.869,3752426,5.3,72,1991,5
8000000,9.297,2877571,6.0,52,1987,10
5000000,24.661,4842699,5.7,83,2015,11
5000000,12.661,19868354,6.4,92,1997,12
1000000,1.483,3900000,4.2,5,2010,2
10000000,6.623,14061361,5.9,44,1991,3
1135654,7.167,1213880,7.4,77,1924,3
900000,6.333,1000000,7.9,278,1952,10
225000,3.448,2850000,6.5,14,1933,6
9000000,11.317,6153939,7.5,1032,1991,1
25000000,8.639,18634654,5.4,93,2001,5
14000000,8.588,21409028,5.6,78,2010,12
40000,6.93,1434436,6.9,47,2002,8
36000000,18.213,88528280,7.3,4299,2016,6
22000000,14.846,41087017,6.0,871,2017,2
30000000,13.17,646946,5.1,428,2016,9
350000,10.476,1499275,6.5,129,1963,1
12000,3.611,117000,3.6,5,1954,5
10000000,7.775,1631839,5.4,75,2000,4
2600000,6.384,3166000,7.8,30,2004,9
2,9.516,12,6.6,194,1960,10
23000000,14.21,71368,5.0,96,1994,7
3196621,10.683,25513752,6.8,1304,2015,8
4200000,3.535,4000000,4.6,22,2010,6
2000000,6.244,182710,6.3,7,2017,3
8000000,12.663,17000000,4.0,42,2016,9
24000000,27.009,83188165,5.3,1437,2010,8
200000,7.979,2200000,5.9,54,1933,9
12902809,4.006,36000000,7.4,1423,2010,4
1600000,2.922,4800000,7.2,11,2016,8
5000,2.337,5000,4.5,3,2001,7
36000000,8.433,13323144,6.4,86,1996,12
12000000,10.367,4884663,5.5,117,1986,1
33000000,8.183,6982465,4.6,97,2009,4
15000000,7.168,12201255,5.0,71,1995,3
2160000,2.627,9132000,7.4,15,1945,3
8000000,4.611,9000000,5.3,46,2009,11
12000000,5.43,54000000,5.5,51,1979,1
5100000,3.876,4300000,4.8,34,2007,1
5000000,7.202,12058187,5.8,296,2014,4
967686,9.809,4658570,7.0,764,2010,7
300000,4.299,3952448,5.0,34,1983,4
10300000,6.609,20000000,6.6,104,1994,10
12000000,7.754,5086909,4.6,33,1993,12
8300000,7.738,11068800,6.7,100,2000,3
4000000,7.587,1598584,6.7,265,2016,10
30000000,6.938,3180674,5.7,32,1994,10
15000000,6.039,5753678,6.2,37,2000,5
2570000,3.692,4026795,4.8,65,2016,7
9000000,8.319,5406879,5.1,66,1987,10
10000000,9.202,4711220,4.5,76,1986,11
4500000,7.651,32000000,7.2,129,2016,1
20000000,9.858,60072596,6.2,77,2010,2
40000000,3.785,8251071,4.5,24,1992,8
3500000,4.925,9247881,4.2,30,1998,11
600000,3.384,1023156,5.2,10,2001,4
2500000,5.751,230069,5.3,27,2016,3
16000000,3.341,174318,5.6,15,2004,5
600000,6.614,2500000,6.6,54,1949,9
13500000,8.486,187674,6.3,93,2015,9
1379375,4.19,105097,7.7,55,2015,6
2000000,5.343,1102000,4.7,8,2005,11
7130000,6.468,1528185,5.5,96,2017,10
2000000,4.161,100590,5.6,22,1999,4
750000,4.296,13000000,7.1,32,1975,6
143000,6.303,1000000,6.8,28,2009,8
19000000,8.873,272742922,8.3,10965,1991,1
7000000,7.283,1000000,7.2,239,1970,9
7230000,5.796,1453270,5.6,91,2016,12
900000,2.892,1237319,5.5,26,2016,10
1300000,5.424,102986,6.4,131,2015,12
25000000,5.914,6939946,5.9,62,1990,12
6000000,6.519,12974636,5.3,61,1993,11
12820005,10.807,81927980,8.2,364,2017,2
6000000,11.536,22231658,6.8,405,1996,2
6000000,9.58,9524340,7.0,475,2006,11
7500000,7.315,33736689,7.9,471,1966,6
8000000,4.483,10400000,5.5,31,1991,3
1000000,9.067,1204739,6.7,218,1971,12
100000,7.03,362222,6.6,61,1978,11
426848,0.6,38000,7.0,2,2015,8
10,8.096,9,6.7,107,1987,1
19000000,24.161,140376621,6.8,1165,2017,7
1000000,8.764,14659448,6.3,318,2015,11
10000000,4.851,62500,3.3,18,2006,5
8000000,5.171,7310000,6.7,40,1991,9
10300000,6.799,47748,6.6,219,2016,10
400,6.363,2,5.4,40,2010,2
60000000,1.306,300228084,6.0,2602,2010,9
10000000,9.712,16153593,6.5,123,1990,3
7500000,6.943,9100000,6.8,91,2016,9
3500000,4.401,3704408,6.3,34,2009,11
12823507,7.965,6101904,6.3,62,2016,9
25000000,10.932,10113733,6.2,114,2002,2
16000000,6.547,1985001,5.6,56,1996,4
118,4.81,19,6.8,47,1978,4
4361898,8.175,3031801,5.9,51,2003,6
10400000,7.284,102000000,7.1,135,2016,6
103000,4.225,704000,6.5,24,1925,7
259000,2.477,921000,6.9,18,1928,11
6411831,1.837,4029886,6.6,33,2016,12
9000000,7.792,278454378,4.9,11,2017,1
5200000,5.575,9200000,6.6,83,2016,7
10000000,3.848,82739,6.3,9,2010,1
1154000,5.303,1798500,6.7,31,1945,7
175000000,76.563,383925276,6.8,3609,2017,6
30000,5.797,1000000,6.7,6,2012,1
9000000,4.787,1400000,6.5,60,1999,8
15000000,10.656,11300653,5.3,109,1994,12
747000,6.971,44566,7.3,125,1968,3
7000000,7.805,1429299,4.9,53,2009,9
1746706,1.361,506588,4.9,15,2016,7
15000000,4.607,3360800,6.4,29,1985,1
5069632,5.35,4817642,6.9,66,2016,10
8500000,7.666,327418,6.5,51,2000,3
15500000,14.195,7385434,6.5,749,2006,12
6000000,5.399,869325,4.7,37,1991,8
3000000,6.959,7301115,4.4,38,2006,7
762241,7.862,285930,7.5,315,2016,1
8000000,9.72,337174,5.4,81,2003,10
2020000,3.889,4374994,6.7,52,1998,12
70000000,16.701,90000098,7.3,1777,1989,9
250,0.917,183,4.0,1,1934,6
17000000,4.478,3560932,5.2,23,1989,1
1528000,3.211,2896000,7.4,24,1949,4
2000000,4.248,4000000,6.7,16,1938,5
7000000,11.234,49084830,7.0,920,2005,9
4500000,8.214,744816,6.3,70,2009,10
4380750,4.978,1947000,5.8,46,2002,10
9000000,5.955,771499,5.6,30,2010,5
10000000,14.673,2995811,6.3,549,2010,3
3300000,15.566,45000,4.2,24,2014,8
4900000,2.482,2498851,6.1,5,2015,10
18000000,9.226,21591728,5.5,64,1992,10
5000000,2.811,340312,5.0,14,2002,1
50,1.407,60,5.0,3,2014,11
7500000,5.626,6266621,6.4,34,1991,10
1000000,8.164,9000000,6.0,41,1956,11
3000000,7.871,17570324,7.8,437,1958,9
535000,8.667,1250000,7.2,150,1932,2
7000000,8.894,7286136,5.9,89,2017,3
15000000,8.522,13767037,7.1,272,2017,9
18000000,8.038,3900000,6.2,54,1986,6
864000,4.286,1276000,6.7,18,1936,7
3300000,0.84,432266,6.0,1,1986,7
6000000,8.304,20400000,6.6,85,1946,12
14000000,6.819,206128,6.0,60,1999,12
3000000,3.361,1867792,6.0,21,1983,3
1300000,5.635,5273000,7.0,33,1936,6
25000,8.038,25000,6.0,71,2015,5
500000,6.922,17000000,5.4,60,1977,8
7800000,10.658,22441323,6.5,397,2003,5
1200000,5.908,2736000,6.8,36,1936,10
500000,4.984,243347,7.9,11,2003,8
5980000,5.321,14900000,7.1,90,2016,6
1900000,5.454,5100000,5.6,35,2010,7
250000,3.823,2160000,4.0,6,1982,9
5000000,4.417,17566040,6.3,51,2009,8
3700000,4.639,11480000,7.0,83,2015,2
27000000,7.869,16504936,6.2,367,2010,8
25000000,11.127,19829957,5.4,321,2010,8
427000,2.575,732000,4.3,8,1946,9
20000000,10.027,4634062,4.5,323,2011,3
10000000,10.603,6451628,7.1,184,1998,1
2500000,6.144,352810,7.0,28,2009,5
3000000,5.55,7100000,5.9,90,2010,4
10000000,20.572,33583175,6.0,1985,2010,1
3000000,7.99,103735,6.3,76,2010,1
21400000,9.445,10898998,7.9,593,2017,1
12000000,6.38,38120905,6.6,46,1991,7
5000000,9.674,24804129,7.2,1112,2016,2
700000,0.731,10508,6.0,1,1999,8
9850941,3.673,3503943,5.2,62,2017,9
1100000,5.721,1400000,6.0,37,1987,9
35770488,7.667,347988775,6.7,29,2010,8
75000000,120.37,508575295,6.8,2137,2018,8
27000000,8.297,14859394,6.8,132,1999,10
19000000,5.841,7411659,4.8,46,1994,1
4800000,8.915,22743674,6.1,353,1980,8
23000000,8.325,5820015,6.5,77,1990,9
18000000,23.005,35692920,7.0,5497,2010,5
20000,6.237,99000,7.3,166,1997,6
5900000,4.744,23000000,5.0,51,2014,6
6000000,9.09,3661757,5.8,119,1983,12
713965,3.775,684374,6.1,7,1940,1
29000000,12.218,22773535,6.6,332,1991,10
243000,6.068,950000,6.8,54,1935,9
12750000,6.25,28000000,6.2,144,2016,4
90000000,7.345,161626121,6.7,77,2006,10
5500000,7.216,801000,5.7,86,1984,4
3000000,8.713,7700000,6.1,45,2002,8
1885956,0.6,403547,10.0,1,2009,3
3500000,2.7,2294357,5.1,28,2010,4
2723903,6.804,4500000,7.2,341,1951,9
20000000,5.258,1675706,3.4,38,2003,8
17000000,9.68,10000000,7.1,91,1963,6
6000000,6.557,11000000,7.8,58,1984,12
6500000,8.851,566736,5.9,60,1981,4
1558000,8.136,3373000,7.3,133,1952,12
31192,4.986,10000,6.4,42,2009,1
2500000,3.261,11364985,5.2,30,1978,1
7500000,4.726,3347647,6.2,9,2004,11
15000000,5.297,5217498,4.8,29,2000,7
1700000,6.409,2000000,7.3,66,1940,10
7075038,8.148,9868942,7.1,202,2017,9
1,7.288,100,4.7,48,1999,4
1644000,3.612,4327000,5.8,29,1946,11
6000000,9.986,1600000,6.1,154,2001,12
22000000,9.793,68625104,6.6,816,2006,7
3500000,7.13,12000000,6.8,83,1966,2
1089360,4.2,48298,6.6,34,2009,5
1000000,4.785,2057193,5.3,58,1997,7
1100000,5.949,631221,4.8,72,1998,2
8000000,7.779,27362712,6.8,66,2002,5
210000,4.475,107352,4.5,27,1988,5
25000000,4.996,10070000,5.7,57,1996,4
120000,0.912,3600000,3.0,1,1919,8
150000,6.246,472370,6.3,22,1995,9
3700000,7.169,13800000,6.9,133,2017,11
8000000,6.495,589304,6.6,48,1997,1
12300000,4.358,27000000,5.5,22,2017,1
6500000,4.132,1325092,5.7,3,2006,11
10000000,10.636,50336279,6.2,447,2004,6
15000000,8.261,3038499,6.0,59,1994,4
8000000,9.961,3453043,6.4,440,2010,6
1500000,8.407,416925,7.0,390,2001,10
5000000,8.468,143000,4.3,83,2010,1
6000000,3.549,64532,5.0,21,1991,1
9400000,8.562,20000000,7.4,130,2001,12
3400000,11.843,20258904,6.8,1443,2014,4
15000000,11.345,4882577,6.5,459,2010,10
1000000,4.741,18300000,5.6,38,1978,1
10000000,14.48,27305571,6.8,159,2016,4
33000000,7.047,14000000,6.6,344,2009,10
1400000,6.371,115103,5.6,41,1991,8
11000000,4.804,2200000,6.3,43,1970,8
2224000,2.339,28000000,6.3,28,2004,1
1250000,2.436,92500,6.0,16,2014,6
1000000,3.846,3000000,4.7,12,1982,1
2500000,10.323,26781723,7.2,1210,2004,7
5000000,8.047,2387127,6.6,162,2016,9
25000000,7.877,6600000,5.7,46,1995,2
10000000,6.282,29392418,5.7,62,1994,11
23400000,4.29,67000000,5.6,77,2015,11
50000000,12.061,48169156,6.4,1034,1997,8
2595182,0.635,288486,2.0,1,1989,11
11318430,9.859,17997350,6.5,640,2018,9
11500000,11.423,20079850,6.6,445,1994,2
5000000,6.328,50000000,6.3,64,1967,12
5860000,7.769,12000000,7.2,115,1967,3
3500000,5.701,890303,6.3,12,2016,2
6000000,8.397,5093707,4.2,57,1995,4
2800000,2.855,5600000,3.8,6,2015,10
2500000,9.763,8750000,7.4,875,1955,3
25000000,9.496,129706,5.9,199,2010,1
439000,7.9,2281000,7.0,88,1933,11
35000000,11.12,23083334,6.3,698,2016,4
7300000,2.547,9166810,6.2,35,2014,7
3000000,12.705,1108462,7.4,1032,1989,3
2000000,3.801,16344,4.5,12,2005,1
1500000,1.585,2800000,4.5,4,1995,1
19000000,9.956,10005969,6.1,118,1990,10
950000,6.534,1500000,6.7,39,1973,8
245000,7.227,22000000,7.5,61,1925,5
425000,8.308,10604986,5.9,98,1983,1
28000000,10.43,40400657,6.7,576,1984,6
1920000,8.49,3360000,7.3,84,1956,4
4000000,1.639,429098,2.8,5,2014,3
17000000,4.108,16000000,6.5,54,2016,11
225000,3.57,18000000,6.7,17,1974,8
5200000,6.94,13975,5.2,102,2017,4
8394751,8.692,4000000,7.3,180,1916,4
12000000,3.687,875898,5.4,21,2005,11
45000000,5.405,2154540,4.6,34,1997,1
175000,9.443,7137503,6.8,164,1986,8
9620000,7.772,53165427,7.4,184,2016,7
17000000,6.05,19000000,5.9,71,2001,9
9000000,4.38,6436211,5.2,32,1988,8
7000000,7.701,29385320,7.4,166,2004,12
500000,4.224,28951,7.3,3,2014,6
2265160,2.807,9194350,5.6,29,2015,5
25000000,11.167,3885342,5.7,346,2016,11
45000000,27.694,178262620,5.5,2152,2006,12
3906840,3.669,4300000,6.2,53,2009,9
350000,0.953,4984,6.5,1,2005,2
20000000,7.563,557241,6.1,55,2017,1
100000,8.854,5000000,5.7,34,2001,1
6750000,3.87,1500000,6.1,18,2016,7
250000,7.009,232732,6.1,81,2009,1
11500000,8.893,334748,5.4,47,1990,2
270000,9.185,8000000,7.0,136,1957,5
495000,8.89,63373,6.2,78,2015,10
35112500,7.694,36360000,5.8,682,2016,12
609000,8.078,3202000,7.6,174,1935,8
1290000,4.329,1129000,6.8,47,1949,1
410000,2.744,100,5.3,13,1972,2
7000000,8.663,20000000,5.8,112,1978,2
950000,4.966,814666,6.6,59,1968,9
4000000,9.017,1440000,6.1,119,2017,1
15000000,6.876,12308521,5.1,44,1986,11
18000000,6.18,3531971,5.6,27,1989,9
6500000,4.262,6900000,6.6,27,2016,11
4800000,3.747,3014000,5.4,14,1996,10
2000000,2.066,4000000,6.6,5,1977,12
4000000,6.487,1903083,6.0,114,2016,4
3056472,1.958,4472886,4.0,18,2016,12
8731048,8.524,36000000,7.1,584,2005,5
50,3.398,83,6.6,11,1995,5
14000000,9.599,547333,4.1,81,2003,8
100000,9.267,924793,7.0,401,2015,10
1200000,0.895,93059,4.0,1,2002,2
64319,5.28,1000000,3.8,6,2014,6
5000000,9.568,1000000,6.8,519,2010,3
135000000,36.855,245623848,6.0,2415,2016,1
3144622,10.28,2963886,6.8,258,2017,9
5000000,7.2,26144,7.3,344,2015,5
7500000,3.529,10000000,5.3,32,2010,7
34000000,58.295,41142379,7.0,1868,2018,7
4000000,3.607,14400000,6.5,48,1956,5
6400000,4.067,5900000,6.0,59,2010,9
10000000,9.831,13835130,6.9,159,1998,7
2000000,5.675,30000000,6.6,56,1969,9
6000000,8.393,21821347,6.8,98,1984,9
10000000,6.266,3176,6.6,149,2016,1
471000,2.878,1110000,4.9,8,1945,11
8000000,5.512,20000000,6.8,43,1969,2
10000000,3.874,12000,6.6,5,2004,6
3000000,4.017,6804016,6.0,9,2004,9
195000000,7.646,1123794079,6.1,5961,2011,6
25000000,6.313,100297064,7.2,96,2010,7
8000000,2.123,2439705,5.7,5,1983,2
390000,6.731,216000,7.1,96,2005,5
210000000,1.632,459359555,6.4,7055,2006,5
20000000,9.269,346594,5.6,72,2010,10
38000000,9.191,28121100,6.2,153,1999,12
450000,3.346,1500000,6.1,66,2015,2
25000000,6.088,1579260,5.1,33,1986,11
15000000,9.128,13004198,7.3,245,2010,8
6300000,4.269,1059966,5.8,13,1984,9
900000,9.03,528428,7.3,436,1963,10
412640,1.241,474286,6.0,1,1939,7
20000000,5.755,31244858,6.6,51,2008,8
20000,1.589,50000,8.7,3,2001,11
24000000,8.073,4562146,4.4,48,1998,3
208,1.241,150,4.0,1,1935,1
74050,8.459,176153,5.8,93,2004,9
200000,0.679,500000,10.0,1,2001,9
21000000,10.003,10011050,6.2,136,2002,9
75000000,1.898,296339527,7.0,8247,2000,7
110000000,1.49,407711549,7.0,7408,2003,4
360000,4.71,36000000,5.9,29,1967,12
1000000,6.631,2402459,6.1,41,2001,11
12000000,8.639,2280148,7.2,103,1992,3
28000000,6.503,669276,7.0,61,1993,9
3100000,8.3,20000000,7.4,356,1953,4
3300000,4.117,150000,5.1,10,2006,10
38000000,11.526,266614059,6.3,844,1993,7
2500000,8.272,3750000,7.1,115,1960,5
15000000,9.125,1404291,6.6,21,2016,6
20000,0.6,50000,9.7,3,1998,1
100000,17.105,1596371,7.1,1456,2017,4
15000000,10.52,5024782,5.7,162,2009,7
10000000,9.136,25800,6.7,11,2003,5
700000,4.524,16201,5.8,12,2004,6
3000000,8.294,249083,6.2,1400,2015,6
1243000,7.936,2841000,6.6,91,1948,12
10000000,5.14,4078741,8.0,23,2003,11
2000000,3.083,276792,5.8,24,2015,5
73000000,1.694,618638999,6.5,5698,1997,5
11000000,9.962,4491986,4.4,92,1983,12
10000000,3.243,24250,7.3,3,2004,9
64000000,17.89,97571250,7.6,2022,2015,7
5444534,3.637,20,4.3,16,1993,8
50000000,13.829,56996304,6.4,1581,2017,12
17000000,84.507,340677200,7.3,8861,2018,3
20000000,53.578,305937718,8.2,5785,2017,11
16000000,6.885,4594452,5.8,45,1988,4
25000000,2.354,6500000,5.4,25,2010,3
160000,3.264,1100000,5.5,2,2008,7
2000000,4.292,22212223,4.8,35,2010,1
6500000,10.203,24103594,6.2,117,1993,2
800000,9.406,867714,6.5,347,2009,12
27000000,8.211,76000000,6.1,104,1998,3
2500000,2.901,2141028,4.9,8,2009,3
15000000,8.5,21032267,5.3,78,1988,7
12000000,5.358,4922166,3.5,68,2003,6
5019770,9.441,4335968,7.3,168,1954,1
10000000,6.388,21500000,5.5,82,2009,12
350000,9.137,2400000,7.2,74,1985,1
1490641,0.915,1499149,5.0,2,2006,1
25000000,21.609,23580000,6.2,1086,2010,4
20000,1.262,50000,9.5,2,2011,11
4600000,8.65,1163967,5.7,129,2010,2
4400000,5.455,12000000,6.0,59,2010,6
6850000,3.118,878153,5.4,27,2009,6
10000000,7.297,4000000,7.0,74,1965,7
5800000,7.279,6800000,7.5,161,1964,9
5000000,7.507,17872796,6.9,306,2009,9
4500000,6.525,22228000,7.3,86,1979,2
600000,4.572,809000,6.5,31,1979,7
21000000,22.706,30718107,6.1,932,2017,6
7000000,8.788,382946,6.9,426,2010,1
1000000,0.704,100000,10.0,1,1982,2
12000000,6.903,51,4.5,36,2004,9
1000000,1.883,100000,10.0,1,2000,1
7000000,6.928,8220215,7.4,468,2010,12
250000,7.11,3914430,5.3,423,2016,4
1109000,3.352,2873000,7.3,49,1951,2
3000000,6.829,4000000,7.7,193,1961,12
90000,3.903,5000000,6.0,15,1958,1
2515000,5.921,24000000,6.6,33,1978,5
2800000,1.49,964206,5.0,7,2015,7
12000000,6.596,7242035,5.9,30,1988,11
1200000,6.031,1404,4.4,11,2000,6
5600000,2.446,7800000,5.3,25,2015,9
6500000,1.583,753808,7.0,24,2009,12
18000000,4.745,2945600,4.3,24,1981,8
5444966,2.585,945991,7.8,25,2016,1
5000000,8.384,13269963,7.0,187,1996,6
2300000,4.113,13969785,6.8,48,2014,1
18000000,6.453,9129999,6.0,32,1988,5
8000000,8.973,25603,5.1,62,2011,10
2426950,3.112,12848123,6.2,27,2014,12
1750000,6.552,100000,6.4,73,1981,6
16000000,6.225,81452156,6.2,78,1995,12
373000,5.155,658000,7.5,28,1926,12
3912363,3.515,9072414,5.7,19,2017,6
19500000,8.306,91000000,5.8,174,2013,12
200000,3.562,139683000,5.0,25,1971,10
12560000,6.375,42700000,6.3,263,2001,7
9500000,8.05,120000,6.6,664,2010,10
4500000,10.402,38482411,5.4,293,2015,11
3851785,2.029,500732,4.2,6,2017,3
25000000,5.394,5009305,5.1,40,1996,5
5000000,5.561,3000000,5.1,19,1970,6
151000,4.577,8000000,7.2,37,1960,5
15000000,7.934,2042530,4.1,41,1996,1
15000,3.923,3274,2.6,42,1962,8
123000,4.255,1000000,4.1,45,1959,6
7000000,6.013,4000000,6.6,38,1962,11
40000000,8.955,14358033,6.0,316,1992,2
2500000,6.369,767567,6.0,84,2008,6
12000000,8.403,1381665,7.1,103,2006,8
70000,3.148,11800000,6.7,15,1975,11
707503,2.7,4781454,6.5,32,2017,2
35000000,7.244,1500000,7.3,92,1981,4
200005000,7.155,445000000,7.1,40,2017,9
16000000,10.311,2849142,6.6,208,2007,9
2869666,3.622,12000000,3.8,17,2019,6
250000,1.547,540000,6.7,7,2013,10
13000000,6.376,150000000,7.8,290,2015,7
1000000,9.296,7123919,7.9,296,2017,3
35000000,11.772,51680201,5.7,1244,2015,8
800000,7.871,62852,6.9,59,2003,1
35000000,32.507,326551094,7.3,8504,2006,6
30000000,13.62,134212055,6.5,624,1989,9
11000000,7.015,2900000,7.0,128,2011,12
10000000,2.754,1000000,5.2,3,2008,4
3600000,6.652,12014663,7.1,205,2009,5
15000000,8.799,6908797,6.8,120,1988,3
6000000,8.562,47527,5.3,45,2009,6
10000000,6.715,5241315,4.8,39,1999,4
210000,8.592,5000000,6.6,101,1953,6
7110000,7.89,4248574,6.1,314,2017,5
7000000,7.801,3646994,6.0,55,2001,3
1000000,0.673,2000000,8.0,1,2003,10
1900000,1.553,680000,4.2,3,2010,3
60000000,13.185,104324083,5.7,511,1995,7
10000000,13.679,3727746,5.5,414,2015,12
160000,6.606,4000000,6.2,42,1974,1
984936,3.785,984936,5.0,30,2002,8
3700000,5.127,2956000,6.7,52,1948,11
7500000,1.635,2000000,6.5,11,2010,1
20000000,6.578,151530,6.3,705,2014,10
275000,0.965,60000,8.0,1,1976,12
10700000,4.299,1238080,2.7,15,1994,1
600000,3.618,173599,5.0,5,2000,10
35000000,14.946,36236710,4.9,411,2010,2
15000000,4.192,22730842,6.8,16,2007,5
3600000,2.397,830000,5.8,6,2015,7
2133000,8.463,4428000,7.0,144,1949,8
3000000,4.156,8000000,6.4,57,1956,11
8000000,7.593,16093651,4.8,45,1989,2
160000,7.333,100655,7.5,198,1961,6
4480000,6.575,1632440,7.0,81,2017,9
3800000,8.834,111731,5.7,33,2010,1
3000000,3.025,6000000,6.9,37,2002,7
8700000,9.233,47355187,6.6,962,2010,3
1114000,8.013,2610000,7.0,62,1934,9
